Id,Nome,Type,Altura,Peso,Urls das Habilidades,Nomes das Habilidades,Evoluções
0583,Vanillish,"Ice,Dragonspiral Tower,Giant Chasm",1.1 m (3′07″),41.0 kg (90.4 lbs),"/ability/ice-body,/ability/snow-cloak,/ability/weak-armor","ice-body,snow-cloak,weak-armor","Vanillite,Vanillish,Vanilluxe"
0582,Vanillite,Ice,0.4 m (1′04″),5.7 kg (12.6 lbs),"/ability/ice-body,/ability/snow-cloak,/ability/weak-armor","ice-body,snow-cloak,weak-armor","Vanillite,Vanillish,Vanilluxe"
0580,Ducklett,"Water,Flying,Route 7",0.5 m (1′08″),5.5 kg (12.1 lbs),"/ability/keen-eye,/ability/big-pecks,/ability/hydration","keen-eye,big-pecks,hydration","Ducklett,Swanna"
0579,Reuniclus,"Psychic,Route 9",1.0 m (3′03″),20.1 kg (44.3 lbs),"/ability/overcoat,/ability/magic-guard,/ability/regenerator","overcoat,magic-guard,regenerator","Solosis,Duosion,Reuniclus"
0578,Duosion,"Psychic,Route 9",0.6 m (2′00″),8.0 kg (17.6 lbs),"/ability/overcoat,/ability/magic-guard,/ability/regenerator","overcoat,magic-guard,regenerator","Solosis,Duosion,Reuniclus"
0577,Solosis,"Psychic,Route 5,16",0.3 m (1′00″),1.0 kg (2.2 lbs),"/ability/overcoat,/ability/magic-guard,/ability/regenerator","overcoat,magic-guard,regenerator","Solosis,Duosion,Reuniclus"
0576,Gothitelle,Psychic,1.5 m (4′11″),44.0 kg (97.0 lbs),"/ability/frisk,/ability/competitive,/ability/shadow-tag,/pokedex/gothita,/pokedex/gothorita","frisk,competitive,shadow-tag,gothita,gothorita","Gothita,Gothorita,Gothitelle"
0575,Gothorita,Psychic,0.7 m (2′04″),18.0 kg (39.7 lbs),"/ability/frisk,/ability/competitive,/ability/shadow-tag,/pokedex/gothita","frisk,competitive,shadow-tag,gothita","Gothita,Gothorita,Gothitelle"
0574,Gothita,Psychic,0.4 m (1′04″),5.8 kg (12.8 lbs),"/ability/frisk,/ability/competitive,/ability/shadow-tag","frisk,competitive,shadow-tag","Gothita,Gothorita,Gothitelle"
0573,Cinccino,"Normal,Route 5,9,16",0.5 m (1′08″),7.5 kg (16.5 lbs),"/ability/cute-charm,/ability/technician,/ability/skill-link,/pokedex/minccino","cute-charm,technician,skill-link,minccino","Minccino,Cinccino"
0572,Minccino,"Normal,Route 5,9,16",0.4 m (1′04″),5.8 kg (12.8 lbs),"/ability/cute-charm,/ability/technician,/ability/skill-link","cute-charm,technician,skill-link","Minccino,Cinccino"
0571,Zoroark,"Dark,Normal,Ghost",1.6 m (5′03″),81.1 kg (178.8 lbs),"/ability/illusion,/ability/illusion","illusion,illusion","Zorua,Zoroark,Zorua,Zoroark"
0562,Yamask,"Ghost,Ground,Ghost",0.5 m (1′08″),1.5 kg (3.3 lbs),"/ability/mummy,/ability/wandering-spirit","mummy,wandering-spirit","Yamask,Cofagrigus,Yamask,Runerigus"
0546,Cottonee,"Grass,Fairy,Nacrene City",0.3 m (1′00″),0.6 kg (1.3 lbs),"/ability/prankster,/ability/infiltrator,/ability/chlorophyll","prankster,infiltrator,chlorophyll","Cottonee,Whimsicott"
0545,Scolipede,"Bug,Poison,Pinwheel Forest",2.5 m (8′02″),200.5 kg (442.0 lbs),"/ability/poison-point,/ability/swarm,/ability/speed-boost","poison-point,swarm,speed-boost","Venipede,Whirlipede,Scolipede"
0544,Whirlipede,"Bug,Poison,Lostlorn Forest,Pinwheel Forest",1.2 m (3′11″),58.5 kg (129.0 lbs),"/ability/poison-point,/ability/swarm,/ability/speed-boost","poison-point,swarm,speed-boost","Venipede,Whirlipede,Scolipede"
0543,Venipede,"Bug,Poison,Route 20,Lostlorn Forest",0.4 m (1′04″),5.3 kg (11.7 lbs),"/ability/poison-point,/ability/swarm,/ability/speed-boost","poison-point,swarm,speed-boost","Venipede,Whirlipede,Scolipede"
0542,Leavanny,"Bug,Grass,Route 6,12,Lostlorn Forest",1.2 m (3′11″),20.5 kg (45.2 lbs),"/ability/swarm,/ability/chlorophyll,/ability/overcoat","swarm,chlorophyll,overcoat","Sewaddle,Swadloon,Leavanny"
0541,Swadloon,"Bug,Grass",0.5 m (1′08″),7.3 kg (16.1 lbs),"/ability/leaf-guard,/ability/chlorophyll,/ability/overcoat","leaf-guard,chlorophyll,overcoat","Sewaddle,Swadloon,Leavanny"
0540,Sewaddle,"Bug,Grass,Route 12,20",0.3 m (1′00″),2.5 kg (5.5 lbs),"/ability/swarm,/ability/chlorophyll,/ability/overcoat","swarm,chlorophyll,overcoat","Sewaddle,Swadloon,Leavanny"
0531,Audino,"Normal,Normal,Fairy,Route 1,2,3,5,6,7,9,11,12,13,14,15,16,18,20,22,23,Dreamyard,Dragonspiral Tower,Abundant Shrine,Giant Chasm,Castelia City,Lostlorn Forest,P2 Laboratory,Victory Road,Village Bridge,Pinwheel Forest,Virbank Complex,Floccesy Ranch,Nature Sanctuary,Reversal Mountain,Nature Preserve",1.1 m (3′07″),31.0 kg (68.3 lbs),"/ability/healer,/ability/regenerator,/ability/klutz,/ability/healer","healer,regenerator,klutz,healer",
0530,Excadrill,"Ground,Steel,Giant Chasm,Wellspring Cave,Twist Mountain,Victory Road,Clay Tunnel,Reversal Mountain,Seaside Cave,Underground Ruins",0.7 m (2′04″),40.4 kg (89.1 lbs),"/ability/sand-rush,/ability/sand-force,/ability/mold-breaker","sand-rush,sand-force,mold-breaker","Drilbur,Excadrill"
0529,Drilbur,"Ground,Chargestone Cave,Mistralton Cave,Relic Passage",0.3 m (1′00″),8.5 kg (18.7 lbs),"/ability/sand-rush,/ability/sand-force,/ability/mold-breaker","sand-rush,sand-force,mold-breaker","Drilbur,Excadrill"
0528,Swoobat,"Psychic,Flying",0.9 m (2′11″),10.5 kg (23.1 lbs),"/ability/unaware,/ability/klutz,/ability/simple,/pokedex/woobat","unaware,klutz,simple,woobat","Woobat,Swoobat"
0527,Woobat,"Psychic,Flying,Mistralton Cave,Wellspring Cave,Twist Mountain,Clay Tunnel,Reversal Mountain,Relic Passage,Seaside Cave,Underground Ruins",0.4 m (1′04″),2.1 kg (4.6 lbs),"/ability/unaware,/ability/klutz,/ability/simple","unaware,klutz,simple","Woobat,Swoobat"
0526,Gigalith,"Rock,Route 7",1.7 m (5′07″),260.0 kg (573.2 lbs),"/ability/sturdy,/ability/sand-stream,/ability/sand-force,/pokedex/roggenrola,/pokedex/boldore","sturdy,sand-stream,sand-force,roggenrola,boldore","Roggenrola,Boldore,Gigalith"
0525,Boldore,"Rock,Chargestone Cave,Mistralton Cave,Wellspring Cave,Twist Mountain,Victory Road,Clay Tunnel,Reversal Mountain,Relic Passage,Seaside Cave,Underground Ruins",0.9 m (2′11″),102.0 kg (224.9 lbs),"/ability/sturdy,/ability/weak-armor,/ability/sand-force","sturdy,weak-armor,sand-force","Roggenrola,Boldore,Gigalith"
0524,Roggenrola,"Rock,Relic Passage",0.4 m (1′04″),18.0 kg (39.7 lbs),"/ability/sturdy,/ability/weak-armor,/ability/sand-force","sturdy,weak-armor,sand-force","Roggenrola,Boldore,Gigalith"
0523,Zebstrika,"Electric,Route 3,7",1.6 m (5′03″),79.5 kg (175.3 lbs),"/ability/lightning-rod,/ability/motor-drive,/ability/sap-sipper","lightning-rod,motor-drive,sap-sipper","Blitzle,Zebstrika"
0522,Blitzle,Electric,0.8 m (2′07″),29.8 kg (65.7 lbs),"/ability/lightning-rod,/ability/motor-drive,/ability/sap-sipper","lightning-rod,motor-drive,sap-sipper","Blitzle,Zebstrika"
0521,Unfezant,"Normal,Flying,Route 3,6,7,12,Dragonspiral Tower,Victory Road",1.2 m (3′11″),29.0 kg (63.9 lbs),"/ability/big-pecks,/ability/super-luck,/ability/rivalry","big-pecks,super-luck,rivalry","Pidove,Tranquill,Unfezant"
0520,Tranquill,"Normal,Flying,Route 3,6,7,12,Dragonspiral Tower,Victory Road",0.6 m (2′00″),15.0 kg (33.1 lbs),"/ability/big-pecks,/ability/super-luck,/ability/rivalry","big-pecks,super-luck,rivalry","Pidove,Tranquill,Unfezant"
0519,Pidove,"Normal,Flying,Route 20,Castelia City,Virbank Complex,Floccesy Ranch",0.3 m (1′00″),2.1 kg (4.6 lbs),"/ability/big-pecks,/ability/super-luck,/ability/rivalry","big-pecks,super-luck,rivalry","Pidove,Tranquill,Unfezant"
0518,Musharna,Psychic,1.1 m (3′07″),60.5 kg (133.4 lbs),"/ability/forewarn,/ability/synchronize,/ability/telepathy,/pokedex/munna","forewarn,synchronize,telepathy,munna","Munna,Musharna"
0517,Munna,Psychic,0.6 m (2′00″),23.3 kg (51.4 lbs),"/ability/forewarn,/ability/synchronize,/ability/telepathy","forewarn,synchronize,telepathy","Munna,Musharna"
0516,Simipour,Water,1.0 m (3′03″),29.0 kg (63.9 lbs),"/ability/gluttony,/ability/torrent","gluttony,torrent","Panpour,Simipour"
0515,Panpour,"Water,Lostlorn Forest,Pinwheel Forest",0.6 m (2′00″),13.5 kg (29.8 lbs),"/ability/gluttony,/ability/torrent","gluttony,torrent","Panpour,Simipour"
0514,Simisear,Fire,1.0 m (3′03″),28.0 kg (61.7 lbs),"/ability/gluttony,/ability/blaze","gluttony,blaze","Pansear,Simisear"
0513,Pansear,"Fire,Lostlorn Forest,Pinwheel Forest",0.6 m (2′00″),11.0 kg (24.3 lbs),"/ability/gluttony,/ability/blaze","gluttony,blaze","Pansear,Simisear"
0512,Simisage,Grass,1.1 m (3′07″),30.5 kg (67.2 lbs),"/ability/gluttony,/ability/overgrow","gluttony,overgrow","Pansage,Simisage"
0503,Samurott,"Water,Water,Dark",1.5 m (4′11″),94.6 kg (208.6 lbs),"/ability/torrent,/ability/shell-armor,/ability/torrent,/ability/sharpness","torrent,shell-armor,torrent,sharpness","Oshawott,Dewott"
0502,Dewott,Water,0.8 m (2′07″),24.5 kg (54.0 lbs),"/ability/torrent,/ability/shell-armor","torrent,shell-armor","Oshawott,Dewott"
0501,Oshawott,"Water,Aspertia City",0.5 m (1′08″),5.9 kg (13.0 lbs),"/ability/torrent,/ability/shell-armor","torrent,shell-armor","Oshawott,Dewott"
0500,Emboar,"Fire,Fighting",1.6 m (5′03″),150.0 kg (330.7 lbs),"/ability/blaze,/ability/reckless","blaze,reckless","Tepig,Pignite,Emboar"
0499,Pignite,"Fire,Fighting",1.0 m (3′03″),55.5 kg (122.4 lbs),"/ability/blaze,/ability/thick-fat","blaze,thick-fat","Tepig,Pignite,Emboar"
0498,Tepig,"Fire,Aspertia City",0.5 m (1′08″),9.9 kg (21.8 lbs),"/ability/blaze,/ability/thick-fat","blaze,thick-fat","Tepig,Pignite,Emboar"
0497,Serperior,Grass,3.3 m (10′10″),63.0 kg (138.9 lbs),"/ability/overgrow,/ability/contrary","overgrow,contrary","Snivy,Servine,Serperior"
0496,Servine,Grass,0.8 m (2′07″),16.0 kg (35.3 lbs),"/ability/overgrow,/ability/contrary","overgrow,contrary","Snivy,Servine,Serperior"
0495,Snivy,"Grass,Aspertia City",0.6 m (2′00″),8.1 kg (17.9 lbs),"/ability/overgrow,/ability/contrary","overgrow,contrary","Snivy,Servine,Serperior"
0494,Victini,"Psychic,Fire",0.4 m (1′04″),4.0 kg (8.8 lbs),/ability/victory-star,victory-star,
0493,Arceus,Normal,3.2 m (10′06″),320.0 kg (705.5 lbs),/ability/multitype,multitype,
0492,Shaymin,"Grass,Grass,Flying",0.2 m (0′08″),2.1 kg (4.6 lbs),"/ability/natural-cure,/ability/serene-grace","natural-cure,serene-grace",
0491,Darkrai,Dark,1.5 m (4′11″),50.5 kg (111.3 lbs),/ability/bad-dreams,bad-dreams,
0490,Manaphy,Water,0.3 m (1′00″),1.4 kg (3.1 lbs),/ability/hydration,hydration,
0489,Phione,Water,0.4 m (1′04″),3.1 kg (6.8 lbs),/ability/hydration,hydration,
0488,Cresselia,Psychic,1.5 m (4′11″),85.6 kg (188.7 lbs),/ability/levitate,levitate,
0479,Rotom,"Electric,Ghost,Electric,Fire,Electric,Water,Electric,Ice,Electric,Flying,Electric,Grass",0.3 m (1′00″),0.3 kg (0.7 lbs),"/ability/levitate,/ability/levitate,/ability/levitate,/ability/levitate,/ability/levitate,/ability/levitate","levitate,levitate,levitate,levitate,levitate,levitate",
0478,Froslass,"Ice,Ghost",1.3 m (4′03″),26.6 kg (58.6 lbs),"/ability/snow-cloak,/ability/cursed-body,/pokedex/snorunt","snow-cloak,cursed-body,snorunt",Snorunt
0477,Dusknoir,Ghost,2.2 m (7′03″),106.6 kg (235.0 lbs),"/ability/pressure,/ability/frisk","pressure,frisk","Duskull,Dusclops,Dusknoir"
0476,Probopass,"Rock,Steel",1.4 m (4′07″),340.0 kg (749.6 lbs),"/ability/sturdy,/ability/magnet-pull,/ability/sand-force,/pokedex/nosepass","sturdy,magnet-pull,sand-force,nosepass","Nosepass,Probopass"
0475,Gallade,"Psychic,Fighting,Psychic,Fighting",1.6 m (5′03″),52.0 kg (114.6 lbs),"/ability/steadfast,/ability/sharpness,/ability/justified,/ability/inner-focus","steadfast,sharpness,justified,inner-focus","Ralts,Kirlia"
0474,Porygon-Z,Normal,0.9 m (2′11″),34.0 kg (75.0 lbs),"/ability/adaptability,/ability/download,/ability/analytic,/pokedex/porygon,/pokedex/porygon2","adaptability,download,analytic,porygon,porygon2","Porygon,Porygon2,Porygon-Z"
0473,Mamoswine,"Ice,Ground,Giant Chasm",2.5 m (8′02″),291.0 kg (641.5 lbs),"/ability/oblivious,/ability/snow-cloak,/ability/thick-fat","oblivious,snow-cloak,thick-fat","Swinub,Piloswine,Mamoswine"
0472,Gliscor,"Ground,Flying",2.0 m (6′07″),42.5 kg (93.7 lbs),"/ability/hyper-cutter,/ability/sand-veil,/ability/poison-heal","hyper-cutter,sand-veil,poison-heal","Gligar,Gliscor"
0471,Glaceon,Ice,0.8 m (2′07″),25.9 kg (57.1 lbs),"/ability/snow-cloak,/ability/ice-body","snow-cloak,ice-body","Eevee,Eevee,Eevee,Eevee,Sylveon"
0470,Leafeon,Grass,1.0 m (3′03″),25.5 kg (56.2 lbs),"/ability/leaf-guard,/ability/chlorophyll","leaf-guard,chlorophyll","Eevee,Eevee,Eevee,Eevee,Sylveon"
0461,Weavile,"Dark,Ice",1.1 m (3′07″),34.0 kg (75.0 lbs),"/ability/pressure,/ability/pickpocket","pressure,pickpocket","Sneasel,Weavile,Sneasel,Sneasler"
0460,Abomasnow,"Grass,Ice,Grass,Ice",2.2 m (7′03″),135.5 kg (298.7 lbs),"/ability/snow-warning,/ability/soundproof,/ability/snow-warning","snow-warning,soundproof,snow-warning","Snover,Abomasnow"
0459,Snover,"Grass,Ice,Route 216,217,Acuity Lakefront,Lake Acuity,Mt. Coronet",1.0 m (3′03″),50.5 kg (111.3 lbs),"/ability/snow-warning,/ability/soundproof","snow-warning,soundproof","Snover,Abomasnow"
0458,Mantyke,"Water,Flying,Route 223",1.0 m (3′03″),65.0 kg (143.3 lbs),"/ability/swift-swim,/ability/water-absorb,/ability/water-veil","swift-swim,water-absorb,water-veil","Mantyke,Mantine"
0457,Lumineon,Water,1.2 m (3′11″),24.0 kg (52.9 lbs),"/ability/swift-swim,/ability/storm-drain,/ability/water-veil,/pokedex/finneon","swift-swim,storm-drain,water-veil,finneon","Finneon,Lumineon"
0456,Finneon,Water,0.4 m (1′04″),7.0 kg (15.4 lbs),"/ability/swift-swim,/ability/storm-drain,/ability/water-veil","swift-swim,storm-drain,water-veil","Finneon,Lumineon"
0455,Carnivine,"Grass,Ilex Forest,Viridian Forest",1.4 m (4′07″),27.0 kg (59.5 lbs),/ability/levitate,levitate,
0454,Toxicroak,"Poison,Fighting",1.3 m (4′03″),44.4 kg (97.9 lbs),"/ability/anticipation,/ability/dry-skin,/ability/poison-touch","anticipation,dry-skin,poison-touch","Croagunk,Toxicroak"
0445,Garchomp,"Dragon,Ground,Dragon,Ground",1.9 m (6′03″),95.0 kg (209.4 lbs),"/ability/sand-veil,/ability/rough-skin,/ability/sand-force","sand-veil,rough-skin,sand-force","Gible,Gabite,Garchomp"
0444,Gabite,"Dragon,Ground,Victory Road",1.4 m (4′07″),56.0 kg (123.5 lbs),"/ability/sand-veil,/ability/rough-skin","sand-veil,rough-skin","Gible,Gabite,Garchomp"
0443,Gible,"Dragon,Ground",0.7 m (2′04″),20.5 kg (45.2 lbs),"/ability/sand-veil,/ability/rough-skin,/pokedex/gabite,/pokedex/garchomp","sand-veil,rough-skin,gabite,garchomp","Gible,Gabite,Garchomp"
0442,Spiritomb,"Ghost,Dark",1.0 m (3′03″),108.0 kg (238.1 lbs),"/ability/pressure,/ability/infiltrator","pressure,infiltrator",
0441,Chatot,"Normal,Flying,Route 213,218,222,Eterna City",0.5 m (1′08″),1.9 kg (4.2 lbs),"/ability/keen-eye,/ability/tangled-feet,/ability/big-pecks","keen-eye,tangled-feet,big-pecks",
0440,Happiny,Normal,0.6 m (2′00″),24.4 kg (53.8 lbs),"/ability/natural-cure,/ability/serene-grace,/ability/friend-guard","natural-cure,serene-grace,friend-guard","Happiny,Chansey,Blissey"
0439,Mime Jr.,"Psychic,Fairy,Trophy Garden",0.6 m (2′00″),13.0 kg (28.7 lbs),"/ability/soundproof,/ability/filter,/ability/technician","soundproof,filter,technician",Mime Jr.
0438,Bonsly,"Rock,Route 209,210,Trophy Garden",0.5 m (1′08″),15.0 kg (33.1 lbs),"/ability/sturdy,/ability/rock-head,/ability/rattled,/pokedex/sudowoodo","sturdy,rock-head,rattled,sudowoodo","Bonsly,Sudowoodo"
0437,Bronzong,"Steel,Psychic",1.3 m (4′03″),187.0 kg (412.3 lbs),"/ability/levitate,/ability/heatproof,/ability/heavy-metal","levitate,heatproof,heavy-metal","Bronzor,Bronzong"
0436,Bronzor,"Steel,Psychic,Route 211,Mt. Coronet,Turnback Cave,Wayward Cave",0.5 m (1′08″),60.5 kg (133.4 lbs),"/ability/levitate,/ability/heatproof,/ability/heavy-metal","levitate,heatproof,heavy-metal","Bronzor,Bronzong"
0427,Buneary,"Normal,Route 25",0.4 m (1′04″),5.5 kg (12.1 lbs),"/ability/run-away,/ability/klutz,/ability/limber","run-away,klutz,limber","Buneary,Lopunny"
0426,Drifblim,"Ghost,Flying",1.2 m (3′11″),15.0 kg (33.1 lbs),"/ability/aftermath,/ability/unburden,/ability/flare-boost","aftermath,unburden,flare-boost","Drifloon,Drifblim"
0425,Drifloon,"Ghost,Flying",0.4 m (1′04″),1.2 kg (2.6 lbs),"/ability/aftermath,/ability/unburden,/ability/flare-boost","aftermath,unburden,flare-boost","Drifloon,Drifblim"
0424,Ambipom,Normal,1.2 m (3′11″),20.3 kg (44.8 lbs),"/ability/technician,/ability/pickup,/ability/skill-link","technician,pickup,skill-link","Aipom,Ambipom"
0423,Gastrodon,"Water,Ground,Route 205,212,213,218,224,Canalave City,Fuego Ironworks,Pastoria City,Valley Windworks",0.9 m (2′11″),29.9 kg (65.9 lbs),"/ability/sticky-hold,/ability/storm-drain,/ability/sand-force,/pokedex/shellos","sticky-hold,storm-drain,sand-force,shellos","Shellos,Gastrodon"
0422,Shellos,"Water,Route 205,212,213,218,Canalave City,Fuego Ironworks,Pastoria City,Valley Windworks",0.3 m (1′00″),6.3 kg (13.9 lbs),"/ability/sticky-hold,/ability/storm-drain,/ability/sand-force","sticky-hold,storm-drain,sand-force","Shellos,Gastrodon"
0421,Cherrim,"Grass,Route 12",0.5 m (1′08″),9.3 kg (20.5 lbs),/ability/flower-gift,flower-gift,"Cherubi,Cherrim"
0420,Cherubi,"Grass,National Park",0.4 m (1′04″),3.3 kg (7.3 lbs),"/ability/chlorophyll,/pokedex/cherrim","chlorophyll,cherrim","Cherubi,Cherrim"
0419,Floatzel,"Water,Route 218,221,222,224,230,Fuego Ironworks,Victory Road",1.1 m (3′07″),33.5 kg (73.9 lbs),"/ability/swift-swim,/ability/water-veil","swift-swim,water-veil","Buizel,Floatzel"
0418,Buizel,"Water,Route 205,212,213,Valley Windworks",0.7 m (2′04″),29.5 kg (65.0 lbs),"/ability/swift-swim,/ability/water-veil,/pokedex/floatzel","swift-swim,water-veil,floatzel","Buizel,Floatzel"
0417,Pachirisu,"Electric,Route 205,Valley Windworks",0.4 m (1′04″),3.9 kg (8.6 lbs),"/ability/run-away,/ability/pickup,/ability/volt-absorb","run-away,pickup,volt-absorb",
0416,Vespiquen,"Bug,Flying,Route 12",1.2 m (3′11″),38.5 kg (84.9 lbs),"/ability/pressure,/ability/unnerve","pressure,unnerve","Combee,Vespiquen"
0415,Combee,"Bug,Flying,Route 5,6,7,8,11,16,25,Celadon City,Cerulean City,National Park,Vermilion City",0.3 m (1′00″),5.5 kg (12.1 lbs),"/ability/honey-gather,/ability/hustle","honey-gather,hustle","Combee,Vespiquen"
0414,Mothim,"Bug,Flying",0.9 m (2′11″),23.3 kg (51.4 lbs),"/ability/swarm,/ability/tinted-lens","swarm,tinted-lens","Burmy,Mothim,Burmy,Wormadam,Burmy,Wormadam,Burmy,Wormadam"
0413,Wormadam,"Bug,Grass,Bug,Ground,Bug,Steel",0.5 m (1′08″),6.5 kg (14.3 lbs),"/ability/anticipation,/ability/overcoat,/ability/anticipation,/ability/overcoat,/ability/anticipation,/ability/overcoat","anticipation,overcoat,anticipation,overcoat,anticipation,overcoat","Burmy,Mothim,Burmy,Wormadam,Burmy,Wormadam,Burmy,Wormadam"
0404,Luxio,"Electric,Route 222",0.9 m (2′11″),30.5 kg (67.2 lbs),"/ability/rivalry,/ability/intimidate,/ability/guts","rivalry,intimidate,guts","Shinx,Luxio,Luxray"
0403,Shinx,"Electric,Route 202,203,204,Valley Windworks",0.5 m (1′08″),9.5 kg (20.9 lbs),"/ability/rivalry,/ability/intimidate,/ability/guts","rivalry,intimidate,guts","Shinx,Luxio,Luxray"
0402,Kricketune,"Bug,Route 206,Trophy Garden,Valor Lakefront",1.0 m (3′03″),25.5 kg (56.2 lbs),"/ability/swarm,/ability/technician","swarm,technician","Kricketot,Kricketune"
0401,Kricketot,"Bug,Route 201,202,203,204,205,207,Eterna Forest",0.3 m (1′00″),2.2 kg (4.9 lbs),"/ability/shed-skin,/ability/run-away","shed-skin,run-away","Kricketot,Kricketune"
0400,Bibarel,"Normal,Water,Route 208,209,210,Great Marsh,Lake Acuity,Lake Valor,Sendoff Spring,Valor Lakefront",1.0 m (3′03″),31.5 kg (69.4 lbs),"/ability/simple,/ability/unaware,/ability/moody","simple,unaware,moody","Bidoof,Bibarel"
0399,Bidoof,"Normal,Route 201,202,203,204,205,208,211,Eterna Forest,Lake Verity",0.5 m (1′08″),20.0 kg (44.1 lbs),"/ability/simple,/ability/unaware,/ability/moody","simple,unaware,moody","Bidoof,Bibarel"
0398,Staraptor,"Normal,Flying",1.2 m (3′11″),24.9 kg (54.9 lbs),"/ability/intimidate,/ability/reckless","intimidate,reckless","Starly,Staravia,Staraptor"
0397,Staravia,"Normal,Flying,Route 209,210,212,215,Great Marsh,Lake Valor,Sendoff Spring,Trophy Garden,Valor Lakefront",0.6 m (2′00″),15.5 kg (34.2 lbs),"/ability/intimidate,/ability/reckless","intimidate,reckless","Starly,Staravia,Staraptor"
0396,Starly,"Normal,Flying,Route 201,202,203,204,Lake Verity",0.3 m (1′00″),2.0 kg (4.4 lbs),"/ability/keen-eye,/ability/reckless","keen-eye,reckless","Starly,Staravia,Staraptor"
